Date,Vehicle body type,Motive power,Count
2022-03-01T00:00:00.000,Light Vehicle,Petrol,"232,955"
2022-03-01T00:00:00.000,Light Vehicle,Other,115
2022-03-01T00:00:00.000,Light Vehicle,LPG,668
2022-03-01T00:00:00.000,Light Vehicle,Hydrogen Fuel Cell Electric,22
2022-03-01T00:00:00.000,Light Vehicle,Hybrid,"6,894"
2022-03-01T00:00:00.000,Light Vehicle,Electric,"1,738"
2022-03-01T00:00:00.000,Light Vehicle,Diesel Or Lpg Option,16
2022-03-01T00:00:00.000,Light Vehicle,Diesel,"60,763"
2022-03-01T00:00:00.000,Motorcycle,Electric,143
2022-03-01T00:00:00.000,Motorcycle,Diesel,6
2022-03-01T00:00:00.000,Heavy Vehicle,,464
2022-03-01T00:00:00.000,Heavy Vehicle,Petrol Or Lpg Option,6
2022-03-01T00:00:00.000,Heavy Vehicle,Petrol,30
2022-03-01T00:00:00.000,Heavy Vehicle,LPG,16
2022-03-01T00:00:00.000,Heavy Vehicle,Electric,8
2022-03-01T00:00:00.000,Heavy Vehicle,Diesel,"2,677"
2022-03-01T00:00:00.000,Heavy Vehicle,CNG,70
2022-03-01T00:00:00.000,Motorcycle,,4
2022-03-01T00:00:00.000,Motorcycle,Other,4
2022-03-01T00:00:00.000,Light Vehicle,Solar,1
2022-03-01T00:00:00.000,Motorcycle,Solar,1
2022-03-01T00:00:00.000,Light Vehicle,CNG,2
2022-03-01T00:00:00.000,Motorcycle,Petrol,"13,008"
2022-03-01T00:00:00.000,Light Vehicle,,"40,044"
2022-03-01T00:00:00.000,Light Vehicle,Plug-in Hybrid Electric,632
2022-03-01T00:00:00.000,Light Vehicle,Petrol Or Lpg Option,803
2022-03-01T00:00:00.000,Light Vehicle,Petrol,"232,955"
2022-03-01T00:00:00.000,Light Vehicle,Other,115
2022-03-01T00:00:00.000,Light Vehicle,LPG,668
2022-03-01T00:00:00.000,Light Vehicle,Hydrogen Fuel Cell Electric,22
2022-03-01T00:00:00.000,Light Vehicle,Hybrid,"6,894"
2022-03-01T00:00:00.000,Light Vehicle,Electric,"1,738"
2022-03-01T00:00:00.000,Light Vehicle,Diesel Or Lpg Option,16
2022-03-01T00:00:00.000,Light Vehicle,Diesel,"60,763"
2022-03-01T00:00:00.000,Motorcycle,Electric,143
2022-03-01T00:00:00.000,Motorcycle,Diesel,6
2022-03-01T00:00:00.000,Heavy Vehicle,,464
2022-03-01T00:00:00.000,Heavy Vehicle,Petrol Or Lpg Option,6
2022-03-01T00:00:00.000,Heavy Vehicle,Petrol,30
2022-03-01T00:00:00.000,Heavy Vehicle,LPG,16
2022-03-01T00:00:00.000,Heavy Vehicle,Electric,8
2022-03-01T00:00:00.000,Heavy Vehicle,Diesel,"2,677"
2022-03-01T00:00:00.000,Heavy Vehicle,CNG,70
2022-03-01T00:00:00.000,Motorcycle,,4
2022-03-01T00:00:00.000,Motorcycle,Other,4
2022-03-01T00:00:00.000,Light Vehicle,Solar,1
2022-03-01T00:00:00.000,Motorcycle,Solar,1
2022-03-01T00:00:00.000,Light Vehicle,CNG,2
2022-04-01T00:00:00.000,Heavy Vehicle,,461
2022-04-01T00:00:00.000,Light Vehicle,Plug-in Hybrid Electric,647
2022-04-01T00:00:00.000,Light Vehicle,Petrol Or Lpg Option,781
2022-04-01T00:00:00.000,Light Vehicle,Petrol,"233,152"
2022-04-01T00:00:00.000,Light Vehicle,Other,117
2022-04-01T00:00:00.000,Light Vehicle,LPG,646
2022-04-01T00:00:00.000,Light Vehicle,Hydrogen Fuel Cell Electric,22
2022-04-01T00:00:00.000,Light Vehicle,Hybrid,"7,036"
2022-04-01T00:00:00.000,Light Vehicle,Electric,"1,787"
2022-04-01T00:00:00.000,Light Vehicle,Diesel Or Lpg Option,15
2022-04-01T00:00:00.000,Light Vehicle,Diesel,"61,077"
2022-04-01T00:00:00.000,Motorcycle,Petrol,"12,608"
2022-04-01T00:00:00.000,Motorcycle,Electric,147
2022-04-01T00:00:00.000,Light Vehicle,,"40,074"
2022-04-01T00:00:00.000,Heavy Vehicle,Petrol Or Lpg Option,6
2022-04-01T00:00:00.000,Heavy Vehicle,Petrol,30
2022-04-01T00:00:00.000,Heavy Vehicle,LPG,11
2022-04-01T00:00:00.000,Heavy Vehicle,Electric,8
2022-04-01T00:00:00.000,Heavy Vehicle,Diesel,"2,687"
2022-04-01T00:00:00.000,Heavy Vehicle,CNG,70
2022-04-01T00:00:00.000,Motorcycle,,4
2022-04-01T00:00:00.000,Motorcycle,Other,4
2022-04-01T00:00:00.000,Motorcycle,Diesel,4
2022-04-01T00:00:00.000,Light Vehicle,Solar,1
2022-04-01T00:00:00.000,Motorcycle,Solar,1
2022-04-01T00:00:00.000,Light Vehicle,CNG,2
2022-04-01T00:00:00.000,Heavy Vehicle,,461
2022-04-01T00:00:00.000,Light Vehicle,Plug-in Hybrid Electric,647
2022-04-01T00:00:00.000,Light Vehicle,Petrol Or Lpg Option,781
2022-04-01T00:00:00.000,Light Vehicle,Petrol,"233,152"
2022-04-01T00:00:00.000,Light Vehicle,Other,117
2022-04-01T00:00:00.000,Light Vehicle,LPG,646
2022-04-01T00:00:00.000,Light Vehicle,Hydrogen Fuel Cell Electric,22
2022-04-01T00:00:00.000,Light Vehicle,Hybrid,"7,036"
2022-04-01T00:00:00.000,Light Vehicle,Electric,"1,787"
2022-04-01T00:00:00.000,Light Vehicle,Diesel Or Lpg Option,15
2022-04-01T00:00:00.000,Light Vehicle,Diesel,"61,077"
2022-04-01T00:00:00.000,Motorcycle,Petrol,"12,608"
2022-04-01T00:00:00.000,Motorcycle,Electric,147
2022-04-01T00:00:00.000,Light Vehicle,,"40,074"
2022-04-01T00:00:00.000,Heavy Vehicle,Petrol Or Lpg Option,6
2022-04-01T00:00:00.000,Heavy Vehicle,Petrol,30
2022-04-01T00:00:00.000,Heavy Vehicle,LPG,11
2022-04-01T00:00:00.000,Heavy Vehicle,Electric,8
2022-04-01T00:00:00.000,Heavy Vehicle,Diesel,"2,687"
2022-04-01T00:00:00.000,Heavy Vehicle,CNG,70
2022-04-01T00:00:00.000,Motorcycle,,4
2022-04-01T00:00:00.000,Motorcycle,Other,4
2022-04-01T00:00:00.000,Motorcycle,Diesel,4
2022-04-01T00:00:00.000,Light Vehicle,Solar,1
2022-04-01T00:00:00.000,Motorcycle,Solar,1
2022-04-01T00:00:00.000,Light Vehicle,CNG,2
2022-05-01T00:00:00.000,Light Vehicle,CNG,2
2022-05-01T00:00:00.000,Light Vehicle,Plug-in Hybrid Electric,661
2022-05-01T00:00:00.000,Light Vehicle,Petrol Or Lpg Option,773
2022-05-01T00:00:00.000,Light Vehicle,Petrol,"233,799"
2022-05-01T00:00:00.000,Light Vehicle,Other,117
2022-05-01T00:00:00.000,Light Vehicle,LPG,655
2022-05-01T00:00:00.000,Light Vehicle,Hydrogen Fuel Cell Electric,22
2022-05-01T00:00:00.000,Light Vehicle,Hybrid,"7,176"
2022-05-01T00:00:00.000,Light Vehicle,Electric,"1,828"
2022-05-01T00:00:00.000,Light Vehicle,Diesel Or Lpg Option,16
2022-05-01T00:00:00.000,Light Vehicle,Diesel,"61,458"
2022-05-01T00:00:00.000,Motorcycle,Petrol,"12,216"
2022-05-01T00:00:00.000,Motorcycle,Electric,147
2022-05-01T00:00:00.000,Heavy Vehicle,,456
2022-05-01T00:00:00.000,Heavy Vehicle,Petrol,31
2022-05-01T00:00:00.000,Heavy Vehicle,LPG,11
2022-05-01T00:00:00.000,Heavy Vehicle,Electric,7
2022-05-01T00:00:00.000,Heavy Vehicle,Diesel,"2,710"
2022-05-01T00:00:00.000,Heavy Vehicle,CNG,70
2022-05-01T00:00:00.000,Heavy Vehicle,Petrol Or Lpg Option,5
2022-05-01T00:00:00.000,Motorcycle,Other,3
2022-05-01T00:00:00.000,Motorcycle,,4
2022-05-01T00:00:00.000,Motorcycle,Diesel,4
2022-05-01T00:00:00.000,Light Vehicle,Solar,1
2022-05-01T00:00:00.000,Light Vehicle,Steam,1
2022-05-01T00:00:00.000,Motorcycle,Solar,2
2022-05-01T00:00:00.000,Light Vehicle,,"40,013"
2022-05-01T00:00:00.000,Light Vehicle,CNG,2
2022-05-01T00:00:00.000,Light Vehicle,Plug-in Hybrid Electric,661
2022-05-01T00:00:00.000,Light Vehicle,Petrol Or Lpg Option,773
2022-05-01T00:00:00.000,Light Vehicle,Petrol,"233,799"
2022-05-01T00:00:00.000,Light Vehicle,Other,117
2022-05-01T00:00:00.000,Light Vehicle,LPG,655
2022-05-01T00:00:00.000,Light Vehicle,Hydrogen Fuel Cell Electric,22
2022-05-01T00:00:00.000,Light Vehicle,Hybrid,"7,176"
2022-05-01T00:00:00.000,Light Vehicle,Electric,"1,828"
2022-05-01T00:00:00.000,Light Vehicle,Diesel Or Lpg Option,16
2022-05-01T00:00:00.000,Light Vehicle,Diesel,"61,458"
2022-05-01T00:00:00.000,Motorcycle,Petrol,"12,216"
2022-05-01T00:00:00.000,Motorcycle,Electric,147
2022-05-01T00:00:00.000,Heavy Vehicle,,456
2022-05-01T00:00:00.000,Heavy Vehicle,Petrol,31
2022-05-01T00:00:00.000,Heavy Vehicle,LPG,11
2022-05-01T00:00:00.000,Heavy Vehicle,Electric,7
2022-05-01T00:00:00.000,Heavy Vehicle,Diesel,"2,710"
2022-05-01T00:00:00.000,Heavy Vehicle,CNG,70
2022-05-01T00:00:00.000,Heavy Vehicle,Petrol Or Lpg Option,5
2022-05-01T00:00:00.000,Motorcycle,Other,3
2022-05-01T00:00:00.000,Motorcycle,,4
2022-05-01T00:00:00.000,Motorcycle,Diesel,4
2022-05-01T00:00:00.000,Light Vehicle,Solar,1
2022-05-01T00:00:00.000,Light Vehicle,Steam,1
2022-05-01T00:00:00.000,Motorcycle,Solar,2
2022-05-01T00:00:00.000,Light Vehicle,,"40,013"
2022-06-01T00:00:00.000,Light Vehicle,CNG,2
2022-06-01T00:00:00.000,Light Vehicle,,"39,846"
2022-06-01T00:00:00.000,Light Vehicle,Plug-in Hybrid Electric,673
2022-06-01T00:00:00.000,Light Vehicle,Petrol Or Lpg Option,774
2022-06-01T00:00:00.000,Light Vehicle,Petrol,"233,604"
2022-06-01T00:00:00.000,Light Vehicle,Other,113
2022-06-01T00:00:00.000,Light Vehicle,LPG,638
2022-06-01T00:00:00.000,Light Vehicle,Hydrogen Fuel Cell Electric,22
2022-06-01T00:00:00.000,Light Vehicle,Hybrid,"7,317"
2022-06-01T00:00:00.000,Light Vehicle,Electric,"1,895"
2022-06-01T00:00:00.000,Light Vehicle,Diesel Or Lpg Option,16
2022-06-01T00:00:00.000,Light Vehicle,Diesel,"61,580"
2022-06-01T00:00:00.000,Motorcycle,Petrol,"11,606"
2022-06-01T00:00:00.000,Motorcycle,Electric,145
2022-06-01T00:00:00.000,Heavy Vehicle,,462
2022-06-01T00:00:00.000,Heavy Vehicle,Petrol,30
2022-06-01T00:00:00.000,Heavy Vehicle,LPG,10
2022-06-01T00:00:00.000,Heavy Vehicle,Electric,8
2022-06-01T00:00:00.000,Heavy Vehicle,Diesel,"2,711"
2022-06-01T00:00:00.000,Heavy Vehicle,CNG,70
2022-06-01T00:00:00.000,Heavy Vehicle,Petrol Or Lpg Option,5
2022-06-01T00:00:00.000,Motorcycle,Diesel,3
2022-06-01T00:00:00.000,Motorcycle,,4
2022-06-01T00:00:00.000,Motorcycle,Other,4
2022-06-01T00:00:00.000,Light Vehicle,Solar,1
2022-06-01T00:00:00.000,Light Vehicle,Steam,1
2022-06-01T00:00:00.000,Motorcycle,Solar,2
2022-06-01T00:00:00.000,Light Vehicle,CNG,2
2022-06-01T00:00:00.000,Light Vehicle,,"39,846"
2022-06-01T00:00:00.000,Light Vehicle,Plug-in Hybrid Electric,673
2022-06-01T00:00:00.000,Light Vehicle,Petrol Or Lpg Option,774
2022-06-01T00:00:00.000,Light Vehicle,Petrol,"233,604"
2022-06-01T00:00:00.000,Light Vehicle,Other,113
2022-06-01T00:00:00.000,Light Vehicle,LPG,638
2022-06-01T00:00:00.000,Light Vehicle,Hydrogen Fuel Cell Electric,22
2022-06-01T00:00:00.000,Light Vehicle,Hybrid,"7,317"
2022-06-01T00:00:00.000,Light Vehicle,Electric,"1,895"
2022-06-01T00:00:00.000,Light Vehicle,Diesel Or Lpg Option,16
2022-06-01T00:00:00.000,Light Vehicle,Diesel,"61,580"
2022-06-01T00:00:00.000,Motorcycle,Petrol,"11,606"
2022-06-01T00:00:00.000,Motorcycle,Electric,145
2022-06-01T00:00:00.000,Heavy Vehicle,,462
2022-06-01T00:00:00.000,Heavy Vehicle,Petrol,30
2022-06-01T00:00:00.000,Heavy Vehicle,LPG,10
2022-06-01T00:00:00.000,Heavy Vehicle,Electric,8
2022-06-01T00:00:00.000,Heavy Vehicle,Diesel,"2,711"
2022-06-01T00:00:00.000,Heavy Vehicle,CNG,70
2022-06-01T00:00:00.000,Heavy Vehicle,Petrol Or Lpg Option,5
2022-06-01T00:00:00.000,Motorcycle,Diesel,3
2022-06-01T00:00:00.000,Motorcycle,,4
2022-06-01T00:00:00.000,Motorcycle,Other,4
2022-06-01T00:00:00.000,Light Vehicle,Solar,1
2022-06-01T00:00:00.000,Light Vehicle,Steam,1
2022-06-01T00:00:00.000,Motorcycle,Solar,2
2022-07-01T00:00:00.000,Heavy Vehicle,Petrol,29
2022-07-01T00:00:00.000,Light Vehicle,Petrol,"233,848"
2022-07-01T00:00:00.000,Light Vehicle,Other,113
2022-07-01T00:00:00.000,Light Vehicle,LPG,635
2022-07-01T00:00:00.000,Light Vehicle,Hydrogen Fuel Cell Electric,22
2022-07-01T00:00:00.000,Light Vehicle,Hybrid,"7,415"
2022-07-01T00:00:00.000,Light Vehicle,Electric,"1,932"
2022-07-01T00:00:00.000,Light Vehicle,Diesel Or Lpg Option,16
2022-07-01T00:00:00.000,Light Vehicle,Diesel,"61,811"
2022-07-01T00:00:00.000,Motorcycle,Petrol,"11,437"
2022-07-01T00:00:00.000,Light Vehicle,,"39,680"
2022-07-01T00:00:00.000,Motorcycle,Electric,143
2022-07-01T00:00:00.000,Heavy Vehicle,,465
2022-07-01T00:00:00.000,Light Vehicle,Petrol Or Lpg Option,780
2022-07-01T00:00:00.000,Heavy Vehicle,LPG,11
2022-07-01T00:00:00.000,Heavy Vehicle,Electric,8
2022-07-01T00:00:00.000,Heavy Vehicle,Diesel,"2,706"
2022-07-01T00:00:00.000,Heavy Vehicle,CNG,70
2022-07-01T00:00:00.000,Motorcycle,,4
2022-07-01T00:00:00.000,Motorcycle,Other,4
2022-07-01T00:00:00.000,Motorcycle,Diesel,4
2022-07-01T00:00:00.000,Heavy Vehicle,Petrol Or Lpg Option,4
2022-07-01T00:00:00.000,Light Vehicle,Solar,1
2022-07-01T00:00:00.000,Light Vehicle,Steam,1
2022-07-01T00:00:00.000,Motorcycle,Solar,2
2022-07-01T00:00:00.000,Light Vehicle,CNG,2
2022-07-01T00:00:00.000,Light Vehicle,Plug-in Hybrid Electric,679
2022-07-01T00:00:00.000,Heavy Vehicle,Petrol,29
2022-07-01T00:00:00.000,Light Vehicle,Petrol,"233,848"
2022-07-01T00:00:00.000,Light Vehicle,Other,113
2022-07-01T00:00:00.000,Light Vehicle,LPG,635
2022-07-01T00:00:00.000,Light Vehicle,Hydrogen Fuel Cell Electric,22
2022-07-01T00:00:00.000,Light Vehicle,Hybrid,"7,415"
2022-07-01T00:00:00.000,Light Vehicle,Electric,"1,932"
2022-07-01T00:00:00.000,Light Vehicle,Diesel Or Lpg Option,16
2022-07-01T00:00:00.000,Light Vehicle,Diesel,"61,811"
2022-07-01T00:00:00.000,Motorcycle,Petrol,"11,437"
2022-07-01T00:00:00.000,Light Vehicle,,"39,680"
2022-07-01T00:00:00.000,Motorcycle,Electric,143
2022-07-01T00:00:00.000,Heavy Vehicle,,465
2022-07-01T00:00:00.000,Light Vehicle,Petrol Or Lpg Option,780
2022-07-01T00:00:00.000,Heavy Vehicle,LPG,11
2022-07-01T00:00:00.000,Heavy Vehicle,Electric,8
2022-07-01T00:00:00.000,Heavy Vehicle,Diesel,"2,706"
2022-07-01T00:00:00.000,Heavy Vehicle,CNG,70
2022-07-01T00:00:00.000,Motorcycle,,4
2022-07-01T00:00:00.000,Motorcycle,Other,4
2022-07-01T00:00:00.000,Motorcycle,Diesel,4
2022-07-01T00:00:00.000,Heavy Vehicle,Petrol Or Lpg Option,4
2022-07-01T00:00:00.000,Light Vehicle,Solar,1
2022-07-01T00:00:00.000,Light Vehicle,Steam,1
2022-07-01T00:00:00.000,Motorcycle,Solar,2
2022-07-01T00:00:00.000,Light Vehicle,CNG,2
2022-07-01T00:00:00.000,Light Vehicle,Plug-in Hybrid Electric,679
2022-08-01T00:00:00.000,Light Vehicle,Steam,1
2022-08-01T00:00:00.000,Light Vehicle,,"39,785"
2022-08-01T00:00:00.000,Light Vehicle,Plug-in Hybrid Electric,695
2022-08-01T00:00:00.000,Light Vehicle,Petrol Or Lpg Option,779
2022-08-01T00:00:00.000,Light Vehicle,Petrol,"234,428"
2022-08-01T00:00:00.000,Light Vehicle,Other,114
2022-08-01T00:00:00.000,Light Vehicle,LPG,641
2022-08-01T00:00:00.000,Light Vehicle,Hydrogen Fuel Cell Electric,22
2022-08-01T00:00:00.000,Light Vehicle,Hybrid,"7,504"
2022-08-01T00:00:00.000,Light Vehicle,Electric,"2,180"
2022-08-01T00:00:00.000,Light Vehicle,Diesel Or Lpg Option,15
2022-08-01T00:00:00.000,Light Vehicle,Diesel,"62,081"
2022-08-01T00:00:00.000,Motorcycle,Petrol,"11,588"
2022-08-01T00:00:00.000,Motorcycle,Electric,144
2022-08-01T00:00:00.000,Heavy Vehicle,,479
2022-08-01T00:00:00.000,Heavy Vehicle,Petrol,30
2022-08-01T00:00:00.000,Heavy Vehicle,LPG,11
2022-08-01T00:00:00.000,Heavy Vehicle,Electric,7
2022-08-01T00:00:00.000,Heavy Vehicle,Diesel,"2,706"
2022-08-01T00:00:00.000,Heavy Vehicle,CNG,70
2022-08-01T00:00:00.000,Motorcycle,,4
2022-08-01T00:00:00.000,Motorcycle,Other,4
2022-08-01T00:00:00.000,Motorcycle,Diesel,4
2022-08-01T00:00:00.000,Heavy Vehicle,Petrol Or Lpg Option,4
2022-08-01T00:00:00.000,Light Vehicle,Solar,1
2022-08-01T00:00:00.000,Motorcycle,Solar,2
2022-08-01T00:00:00.000,Light Vehicle,CNG,2
2022-08-01T00:00:00.000,Light Vehicle,Steam,1
2022-08-01T00:00:00.000,Light Vehicle,,"39,785"
2022-08-01T00:00:00.000,Light Vehicle,Plug-in Hybrid Electric,695
2022-08-01T00:00:00.000,Light Vehicle,Petrol Or Lpg Option,779
2022-08-01T00:00:00.000,Light Vehicle,Petrol,"234,428"
2022-08-01T00:00:00.000,Light Vehicle,Other,114
2022-08-01T00:00:00.000,Light Vehicle,LPG,641
2022-08-01T00:00:00.000,Light Vehicle,Hydrogen Fuel Cell Electric,22
2022-08-01T00:00:00.000,Light Vehicle,Hybrid,"7,504"
2022-08-01T00:00:00.000,Light Vehicle,Electric,"2,180"
2022-08-01T00:00:00.000,Light Vehicle,Diesel Or Lpg Option,15
2022-08-01T00:00:00.000,Light Vehicle,Diesel,"62,081"
2022-08-01T00:00:00.000,Motorcycle,Petrol,"11,588"
2022-08-01T00:00:00.000,Motorcycle,Electric,144
2022-08-01T00:00:00.000,Heavy Vehicle,,479
2022-08-01T00:00:00.000,Heavy Vehicle,Petrol,30
2022-08-01T00:00:00.000,Heavy Vehicle,LPG,11
2022-08-01T00:00:00.000,Heavy Vehicle,Electric,7
2022-08-01T00:00:00.000,Heavy Vehicle,Diesel,"2,706"
2022-08-01T00:00:00.000,Heavy Vehicle,CNG,70
2022-08-01T00:00:00.000,Motorcycle,,4
2022-08-01T00:00:00.000,Motorcycle,Other,4
2022-08-01T00:00:00.000,Motorcycle,Diesel,4
2022-08-01T00:00:00.000,Heavy Vehicle,Petrol Or Lpg Option,4
2022-08-01T00:00:00.000,Light Vehicle,Solar,1
2022-08-01T00:00:00.000,Motorcycle,Solar,2
2022-08-01T00:00:00.000,Light Vehicle,CNG,2
2022-09-01T00:00:00.000,Heavy Vehicle,,475
2022-09-01T00:00:00.000,Light Vehicle,Plug-in Hybrid Electric,699
2022-09-01T00:00:00.000,Light Vehicle,Petrol Or Lpg Option,760
2022-09-01T00:00:00.000,Light Vehicle,Petrol,"234,514"
2022-09-01T00:00:00.000,Light Vehicle,Other,109
2022-09-01T00:00:00.000,Light Vehicle,LPG,642
2022-09-01T00:00:00.000,Light Vehicle,Hydrogen Fuel Cell Electric,22
2022-09-01T00:00:00.000,Light Vehicle,Hybrid,"7,585"
2022-09-01T00:00:00.000,Light Vehicle,Electric,"2,466"
2022-09-01T00:00:00.000,Light Vehicle,Diesel Or Lpg Option,13
2022-09-01T00:00:00.000,Light Vehicle,Diesel,"62,152"
2022-09-01T00:00:00.000,Motorcycle,Petrol,"11,987"
2022-09-01T00:00:00.000,Motorcycle,Electric,143
2022-09-01T00:00:00.000,Light Vehicle,,"39,998"
2022-09-01T00:00:00.000,Heavy Vehicle,Petrol,32
2022-09-01T00:00:00.000,Heavy Vehicle,LPG,11
2022-09-01T00:00:00.000,Heavy Vehicle,Electric,7
2022-09-01T00:00:00.000,Heavy Vehicle,Diesel,"2,692"
2022-09-01T00:00:00.000,Heavy Vehicle,CNG,70
2022-09-01T00:00:00.000,Motorcycle,Diesel,3
2022-09-01T00:00:00.000,Motorcycle,,4
2022-09-01T00:00:00.000,Motorcycle,Other,4
2022-09-01T00:00:00.000,Heavy Vehicle,Petrol Or Lpg Option,4
2022-09-01T00:00:00.000,Light Vehicle,Solar,1
2022-09-01T00:00:00.000,Light Vehicle,Steam,1
2022-09-01T00:00:00.000,Motorcycle,Solar,2
2022-09-01T00:00:00.000,Light Vehicle,CNG,2
2022-09-01T00:00:00.000,Heavy Vehicle,,475
2022-09-01T00:00:00.000,Light Vehicle,Plug-in Hybrid Electric,699
2022-09-01T00:00:00.000,Light Vehicle,Petrol Or Lpg Option,760
2022-09-01T00:00:00.000,Light Vehicle,Petrol,"234,514"
2022-09-01T00:00:00.000,Light Vehicle,Other,109
2022-09-01T00:00:00.000,Light Vehicle,LPG,642
2022-09-01T00:00:00.000,Light Vehicle,Hydrogen Fuel Cell Electric,22
2022-09-01T00:00:00.000,Light Vehicle,Hybrid,"7,585"
2022-09-01T00:00:00.000,Light Vehicle,Electric,"2,466"
2022-09-01T00:00:00.000,Light Vehicle,Diesel Or Lpg Option,13
2022-09-01T00:00:00.000,Light Vehicle,Diesel,"62,152"
2022-09-01T00:00:00.000,Motorcycle,Petrol,"11,987"
2022-09-01T00:00:00.000,Motorcycle,Electric,143
2022-09-01T00:00:00.000,Light Vehicle,,"39,998"
2022-09-01T00:00:00.000,Heavy Vehicle,Petrol,32
2022-09-01T00:00:00.000,Heavy Vehicle,LPG,11
2022-09-01T00:00:00.000,Heavy Vehicle,Electric,7
2022-09-01T00:00:00.000,Heavy Vehicle,Diesel,"2,692"
2022-09-01T00:00:00.000,Heavy Vehicle,CNG,70
2022-09-01T00:00:00.000,Motorcycle,Diesel,3
2022-09-01T00:00:00.000,Motorcycle,,4
2022-09-01T00:00:00.000,Motorcycle,Other,4
2022-09-01T00:00:00.000,Heavy Vehicle,Petrol Or Lpg Option,4
2022-09-01T00:00:00.000,Light Vehicle,Solar,1
2022-09-01T00:00:00.000,Light Vehicle,Steam,1
2022-09-01T00:00:00.000,Motorcycle,Solar,2
2022-09-01T00:00:00.000,Light Vehicle,CNG,2
2022-10-01T00:00:00.000,Heavy Vehicle,,478
2022-10-01T00:00:00.000,Light Vehicle,,"39,900"
2022-10-01T00:00:00.000,Light Vehicle,Plug-in Hybrid Electric,720
2022-10-01T00:00:00.000,Light Vehicle,Petrol Or Lpg Option,750
2022-10-01T00:00:00.000,Light Vehicle,Petrol,"234,635"
2022-10-01T00:00:00.000,Light Vehicle,Other,110
2022-10-01T00:00:00.000,Light Vehicle,LPG,631
2022-10-01T00:00:00.000,Light Vehicle,Hydrogen Fuel Cell Electric,22
2022-10-01T00:00:00.000,Light Vehicle,Hybrid,"7,718"
2022-10-01T00:00:00.000,Light Vehicle,Electric,"2,586"
2022-10-01T00:00:00.000,Light Vehicle,Diesel Or Lpg Option,16
2022-10-01T00:00:00.000,Light Vehicle,Diesel,"62,379"
2022-10-01T00:00:00.000,Motorcycle,Petrol,"12,286"
2022-10-01T00:00:00.000,Motorcycle,Electric,150
2022-10-01T00:00:00.000,Heavy Vehicle,Petrol,31
2022-10-01T00:00:00.000,Heavy Vehicle,LPG,11
2022-10-01T00:00:00.000,Heavy Vehicle,Electric,8
2022-10-01T00:00:00.000,Heavy Vehicle,Diesel,"2,716"
2022-10-01T00:00:00.000,Heavy Vehicle,CNG,70
2022-10-01T00:00:00.000,Motorcycle,,4
2022-10-01T00:00:00.000,Motorcycle,Other,4
2022-10-01T00:00:00.000,Motorcycle,Diesel,4
2022-10-01T00:00:00.000,Heavy Vehicle,Petrol Or Lpg Option,4
2022-10-01T00:00:00.000,Light Vehicle,Solar,1
2022-10-01T00:00:00.000,Light Vehicle,Steam,1
2022-10-01T00:00:00.000,Motorcycle,Solar,2
2022-10-01T00:00:00.000,Light Vehicle,CNG,2
2022-10-01T00:00:00.000,Heavy Vehicle,,478
2022-10-01T00:00:00.000,Light Vehicle,,"39,900"
2022-10-01T00:00:00.000,Light Vehicle,Plug-in Hybrid Electric,720
2022-10-01T00:00:00.000,Light Vehicle,Petrol Or Lpg Option,750
2022-10-01T00:00:00.000,Light Vehicle,Petrol,"234,635"
2022-10-01T00:00:00.000,Light Vehicle,Other,110
2022-10-01T00:00:00.000,Light Vehicle,LPG,631
2022-10-01T00:00:00.000,Light Vehicle,Hydrogen Fuel Cell Electric,22
2022-10-01T00:00:00.000,Light Vehicle,Hybrid,"7,718"
2022-10-01T00:00:00.000,Light Vehicle,Electric,"2,586"
2022-10-01T00:00:00.000,Light Vehicle,Diesel Or Lpg Option,16
2022-10-01T00:00:00.000,Light Vehicle,Diesel,"62,379"
2022-10-01T00:00:00.000,Motorcycle,Petrol,"12,286"
2022-10-01T00:00:00.000,Motorcycle,Electric,150
2022-10-01T00:00:00.000,Heavy Vehicle,Petrol,31
2022-10-01T00:00:00.000,Heavy Vehicle,LPG,11
2022-10-01T00:00:00.000,Heavy Vehicle,Electric,8
2022-10-01T00:00:00.000,Heavy Vehicle,Diesel,"2,716"
2022-10-01T00:00:00.000,Heavy Vehicle,CNG,70
2022-10-01T00:00:00.000,Motorcycle,,4
2022-10-01T00:00:00.000,Motorcycle,Other,4
2022-10-01T00:00:00.000,Motorcycle,Diesel,4
2022-10-01T00:00:00.000,Heavy Vehicle,Petrol Or Lpg Option,4
2022-10-01T00:00:00.000,Light Vehicle,Solar,1
2022-10-01T00:00:00.000,Light Vehicle,Steam,1
2022-10-01T00:00:00.000,Motorcycle,Solar,2
2022-10-01T00:00:00.000,Light Vehicle,CNG,2
2022-11-01T00:00:00.000,Light Vehicle,,"40,102"
2022-11-01T00:00:00.000,Light Vehicle,Petrol Or Lpg Option,748
2022-11-01T00:00:00.000,Light Vehicle,Petrol,"234,744"
2022-11-01T00:00:00.000,Light Vehicle,Other,107
2022-11-01T00:00:00.000,Light Vehicle,LPG,632
2022-11-01T00:00:00.000,Light Vehicle,Hydrogen Fuel Cell Electric,22
2022-11-01T00:00:00.000,Light Vehicle,Hybrid,"7,972"
2022-11-01T00:00:00.000,Light Vehicle,Electric,"2,692"
2022-11-01T00:00:00.000,Light Vehicle,Diesel Or Lpg Option,16
2022-11-01T00:00:00.000,Light Vehicle,Diesel,"62,512"
2022-11-01T00:00:00.000,Motorcycle,Petrol,"12,798"
